time_hours,I2_center_nM,S2_free_center_nM,S2_total_center_nM,I2_avg_nM,S2_free_avg_nM,S2_total_avg_nM
3.9166666666666665,58.42398695523656,3.6470810323929967,4659.276207390223,32.443748776114575,7.994248890413836,4880.263671276398
3.933333333333333,57.91251042296577,3.671265333917648,4663.1332251944805,32.289755274901374,8.01493950811701,4881.278276075584
3.95,57.41278965590773,3.69450096718759,4666.794198551682,32.13973039609055,8.03498637305145,4882.260576877048
3.966666666666667,56.9247316380337,3.717020940730596,4670.275597113755,31.993593968817965,8.054534905373618,4883.211765756162
3.9833333333333334,56.44822789936204,3.738890032366594,4673.591350313528,31.851266360307328,8.07362600392843,4884.132746471411
4.0,55.98315696744652,3.760140226051377,4676.753751360819,31.712668928080333,8.092274890652297,4885.024413582594
4.016666666666667,55.52938595605015,3.7807951221014084,4679.773765858431,31.577723993578008,8.110490269328027,4885.887684691922
4.033333333333333,55.08677184587235,3.800875397116369,4682.661222118582,31.446354700707655,8.128279387213196,4886.723491001376
4.05,54.65516262247445,3.82040029010785,4685.424960570049,31.318484879755317,8.145649450510076,4887.532764467189
4.066666666666666,54.23439832296649,3.8393880918357395,4688.072959226272,31.19403894812002,8.162607999356839,4888.316427752773
4.083333333333333,53.81819467889807,3.8433221181039223,4690.986406001615,31.07190146399309,8.16938423662318,4889.189338459327
4.1,53.41748966136285,3.8600821829928273,4693.472734362521,30.955030733769956,8.183782374961943,4889.930826301342
4.116666666666666,53.027689465745965,3.8748926806948574,4695.887515710345,30.841650779256927,8.196998846902734,4890.672842716583
4.133333333333334,52.64903257165682,3.8895818345440305,4698.199105506821,30.731828469463544,8.210214206618167,4891.397217030494
4.15,52.28117138638635,3.9039209939044084,4700.421405711628,30.625395731145034,8.223233411490877,4892.106268248179
4.166666666666667,51.923838409711685,3.917954911883123,4702.560938094132,30.522228516594982,8.236065366342878,4892.799601138702
4.183333333333334,51.57675858322024,3.931689204935883,4704.624091994614,30.422206030261055,8.248696224190697,4893.477321860367
4.2,51.23966192815962,3.945133688679584,4706.616305007616,30.325215040977447,8.261119373115397,4894.139558951762
4.216666666666667,50.91228232560411,3.958296528891005,4708.542325111831,30.231148275385184,8.27333013070511,4894.786504175801
4.233333333333333,50.59435811058991,3.9711852495318225,4710.406299986209,30.139903857245372,8.285325760317447,4895.418387424451
4.25,50.28563231813359,3.9838067468271827,4712.211871603705,30.051384753737874,8.297104943055105,4896.0354663324515
4.266666666666667,49.985852898816894,3.996167416357858,4713.962253814222,29.96549833498456,8.30866746270968,4896.638017704989
4.283333333333333,49.69477287318345,4.008273240721679,4715.660298339739,29.88215600497309,8.320013956232097,4897.226331400392
4.3,49.412150440889114,4.020129863073108,4717.30855041531,29.801272890379426,8.331145724237269,4897.80070576736
4.316666666666666,49.137749052019366,4.031742646297342,4718.909295647748,29.722767574808145,8.342064584221522,4898.361444214594
4.333333333333333,48.87133744749971,4.043116720713102,4720.464599390983,29.646561869347973,8.352772756106546,4898.908852598494
4.35,48.61268967418173,4.0542570223049,4721.976339773828,29.57258061241431,8.363272772291266,4899.443237215357
4.366666666666666,48.3615850792069,4.065168323216071,4723.446235358736,29.500751493441008,8.373567406494503,4899.964903247318
4.383333333333334,48.117808287424275,4.075855255933968,4724.8758682724265,29.431004896167877,8.38365961712587,4900.474153554103
4.4,47.88114916496261,4.086322332353654,4726.266703527873,29.363273758170312,8.393552501976725,4900.971287731916
4.416666666666667,47.65140277150312,4.0965739586998176,4727.620105150954,29.297493443965834,8.40324926179469,4901.456601381118
4.433333333333334,47.4283693033457,4.106614447114552,4728.937349632675,29.233601629563864,8.412753170876272,4901.930385538766
4.45,47.211854028990416,4.116448024573654,4730.219637148058,29.171538196739412,8.422067553236538,4902.392926242461
4.466666666666667,47.00166721865325,4.126078839675495,4731.4681009139595,29.11124513563545,8.431195763237207,4902.844504199573
4.483333333333333,46.79762406888722,4.135510967745797,4732.6838149991045,29.05266645455507,8.440141169796211,4903.285394541538
4.5,46.59954462327847,4.144748414620901,4733.867800849346,28.995748096008096,8.448907143490795,4903.715866647207
4.516666666666667,46.40725369002156,4.153795119402711,4735.021032748259,28.940437858239022,8.457497046007767,4904.136184022446
4.533333333333333,46.220580757043585,4.16265495642306,4736.144442396928,28.886685321593664,8.465914221506928,4904.54660422577
4.55,46.039359905236765,4.171331736609259,4737.238922766066,28.834441779187536,8.474161989551487,4904.947378831641
4.566666666666666,45.863429720269,4.179829208403486,4738.305331347797,28.783660171424078,8.482243639325649,4905.338753424702
4.583333333333333,45.69263320336827,4.188151058359612,4739.344492912632,28.73429502398067,8.490162424916303,4905.720967619416
