value_one,value_two,replicate_id,I2_center_final_nM,S2_free_center_final_nM,S2_total_center_final_nM,I2_edge_final_nM,S2_free_edge_final_nM,S2_total_edge_final_nM,half_time_center_hr,half_time_edge_hr,n_samples,wall_time_s,n_cells
0.00023333333333333328,0.0,0,30.175401500206775,11.003106484067033,472.5111081984785,27.080586191345496,12.749649107537598,478.4734767663994,1.1578115536426339,0.8609289884757712,481,190.10672703757882,10728
0.00023333333333333328,3.333333333333333e-05,0,34.44813471732315,8.974815629274525,464.38349230233854,30.53391136807577,10.700371832731594,471.6258269516907,1.125846476995114,0.8344309239325762,481,191.19944523274899,10728
0.00023333333333333328,6.666666666666666e-05,0,37.7987764050368,7.722266518195839,458.18733704488153,33.191541929051795,9.430318050492335,466.5781426141999,1.104682765564767,0.8160196099279696,481,192.71281082555652,10728
0.00023333333333333328,9.999999999999999e-05,0,40.46281255536435,6.885877564532722,453.3106031733592,35.27571367663066,8.578888632827695,462.7105590679112,1.0912758334938912,0.8032704682648686,481,188.96642380021513,10728
0.00023333333333333328,0.0001333333333333333,0,42.64028400394786,6.286351326477471,449.32921540826817,36.96240817143693,7.966044514475124,459.6200399326109,1.0831315021178445,0.7943272412804587,481,179.63066771812737,10728
0.00023333333333333328,0.00016666666666666666,0,44.47442271804361,5.830273841228835,445.962865208176,38.37308328708399,7.497875411896482,457.0522174313394,1.0786724534276018,0.7879534986820053,481,176.6861720867455,10728
0.00023333333333333328,0.00019999999999999998,0,46.06175942894382,5.466550978117175,443.0298972636005,39.58771490235651,7.122964978636323,454.8475740768709,1.0767023315648114,0.7833383710032187,481,170.8313818257302,10728
0.00023333333333333328,0.00023333333333333328,0,47.46649739041276,5.165759969691775,440.41227019791256,40.65865173210533,6.811680082224665,452.9048250690048,1.0765133645031053,0.7800165855766898,481,168.58569067157805,10728
0.00023333333333333328,0.0002666666666666666,0,48.73179159179442,4.910052407841449,438.0319111886512,41.62067673480661,6.546031379801617,451.1580577835378,1.0776283638132989,0.7776022920058795,481,158.58344795927405,10728
0.00023333333333333328,0.0003,0,49.88730424503444,4.688042670314861,435.8358209325708,42.497495371287286,6.314535419691504,449.56302510959534,1.0797200102125692,0.7758711765172442,481,157.67049717530608,10728
0.0002666666666666666,0.0,0,33.84586906253087,10.621049283491502,466.9655349606061,30.31341382978169,12.437128667901804,473.7192679303861,1.1729475977600556,0.8614695258368966,481,193.71607528813183,10728
0.0002666666666666666,3.333333333333333e-05,0,38.438736090795416,8.631682888973948,458.1967339413649,34.01714067481145,10.424612957228495,466.42529848243055,1.1331468710528907,0.8297503794651956,481,193.18638284131885,10728
