time_h,receiver_I2_nM,receiver_total_RNA_nM
0.3458333333333333,7.434695697088252,5173.630674536198
0.34597222222222224,7.413593838820559,5173.707098768976
0.3461111111111111,7.392575649949411,5173.783412459558
0.34625,7.371640833871307,5173.859615972693
0.3463888888888889,7.35078909475913,5173.935709671984
0.34652777777777777,7.330020137561786,5174.011693919899
0.3466666666666667,7.309333668003829,5174.087569077766
0.34680555555555553,7.288729392585083,5174.1633355057875
0.34694444444444444,7.268207018580242,5174.238993563037
0.34708333333333335,7.24776625403846,5174.314543607461
0.3472222222222222,7.227406807782931,5174.389985995885
0.3473611111111111,7.207128389410458,5174.465321084018
0.3475,7.186930709290996,5174.540549226451
0.3476388888888889,7.166813478567209,5174.615670776668
0.3477777777777778,7.146776409153988,5174.690686087041
0.34791666666666665,7.126819213737974,5174.765595508839
0.34805555555555556,7.106941605777067,5174.840399392228
0.3481944444444444,7.0871432994999095,5174.915098086277
0.34833333333333333,7.067424009905389,5174.989691938956
0.34847222222222224,7.047783452762087,5175.064181297146
0.3486111111111111,7.028221344607762,5175.138566506636
0.34875,7.008737402748781,5175.212847912135
0.3488888888888889,6.989331345259566,5175.287025857259
0.34902777777777777,6.970002890982025,5175.361100684554
0.3491666666666667,6.950751759524959,5175.43507273548
0.34930555555555554,6.931577671263475,5175.508942350432
0.34944444444444445,6.91248034733838,5175.58270986873
0.34958333333333336,6.893459509655561,5175.656375628624
0.3497222222222222,6.8745148808853695,5175.729939967304
0.3498611111111111,6.855646184461973,5175.8034032208925
0.35,6.836853144582715,5175.876765724462
0.3501388888888889,6.81813548620746,5175.95002781202
0.3502777777777778,6.7994929350579225,5176.0231898165275
0.35041666666666665,6.780925217616994,5176.096252069892
0.35055555555555556,6.762432061128054,5176.169214902978
0.3506944444444444,6.744013193594278,5176.2420786456
0.35083333333333333,6.725668343777923,5176.3148436265365
0.35097222222222224,6.707397241199625,5176.387510173526
0.3511111111111111,6.689199616137663,5176.460078613271
0.35125,6.6710751996272295,5176.532549271444
0.35138888888888886,6.653023723459685,5176.604922472684
0.3515277777777778,6.63504492018181,5176.677198540606
0.3516666666666667,6.617138523095036,5176.749377797801
0.35180555555555554,6.599304266254683,5176.821460565836
0.35194444444444445,6.581541884469171,5176.893447165264
0.35208333333333336,6.563851113299242,5176.965337915618
0.3522222222222222,6.54623168905715,5177.037133135421
0.3523611111111111,6.528683348805865,5177.108833142187
0.3525,6.511205830358256,5177.180438252418
0.3526388888888889,6.493798872276268,5177.251948781615
0.3527777777777778,6.476462213870086,5177.323365044277
0.35291666666666666,6.459195595197304,5177.3946873539035
0.35305555555555557,6.441998757062072,5177.465916022996
0.3531944444444444,6.4248714410142345,5177.537051363065
0.35333333333333333,6.407813389348483,5177.60809368463
0.35347222222222224,6.3908243451034625,5177.6790432972175
0.3536111111111111,6.373904052060913,5177.749900509374
0.35375,6.357052254744763,5177.820665628659
0.35388888888888886,6.340268698420248,5177.8913389616555
0.3540277777777778,6.323553129093,5177.961920813965
0.3541666666666667,6.306905293508138,5178.032411490215
0.35430555555555554,6.290324939149355,5178.102811294061
0.35444444444444445,6.273811814237983,5178.17312052819
0.3545833333333333,6.257365667732068,5178.243339494319
0.3547222222222222,6.240986249325428,5178.313468493204
0.3548611111111111,6.224673309446707,5178.383507824633
0.355,6.208426599258413,5178.453457787439
0.3551388888888889,6.192245870655968,5178.523318679498
0.3552777777777778,6.176130876266738,5178.593090797729
0.35541666666666666,6.160081369449043,5178.662774438103
0.35555555555555557,6.144097104291196,5178.732369895637
0.3556944444444444,6.1281778356105026,5178.801877464404
0.35583333333333333,6.112323318952268,5178.871297437536
0.35597222222222225,6.0965333105887956,5178.940630107213
0.3561111111111111,6.080807567518377,5179.0098757646865
0.35625,6.0651458474642785,5179.079034700267
0.35638888888888887,6.049547908873722,5179.14810720333
0.3565277777777778,6.034013510916857,5179.217093562319
0.3566666666666667,6.018542413485723,5179.28599406475
0.35680555555555554,6.003134377193216,5179.354808997211
0.35694444444444445,5.987789163372038,5179.423538645366
0.3570833333333333,5.972506534073647,5179.492183293957
0.3572222222222222,5.957286252067198,5179.560743226805
0.35736111111111113,5.9421280808384855,5179.629218726818
0.3575,5.9270317845888645,5179.697610075986
0.3576388888888889,5.911997128234183,5179.7659175553845
0.35777777777777775,5.8970238774037,5179.834141445186
0.35791666666666666,5.882111798438996,5179.90228202465
0.35805555555555557,5.867260658392883,5179.970339572132
0.3581944444444444,5.852470225028312,5180.038314365086
0.35833333333333334,5.837740266817263,5180.106206680068
0.35847222222222225,5.823070552939638,5180.174016792729
0.3586111111111111,5.808460853282154,5180.241744977831
0.35875,5.793910938437217,5180.309391509243
0.35888888888888887,5.779420579701808,5180.3769566599385
0.3590277777777778,5.764989549076342,5180.444440702008
0.3591666666666667,5.750617619263543,5180.511843906651
0.35930555555555554,5.7363045636673045,5180.579166544186
0.35944444444444446,5.722050156391544,5180.64640888405
0.3595833333333333,5.707854172239056,5180.7135711948
0.3597222222222222,5.693716386710359,5180.78065374412
0.35986111111111113,5.679636576002536,5180.847656798814
0.36,5.665614517008074,5180.914580624817
0.3601388888888889,5.6516499873137,5180.981425487193
0.36027777777777775,5.6377427651992,5181.048191650139
0.36041666666666666,5.623892629636255,5181.11487937699
0.3605555555555556,5.610099360287248,5181.18148893021
0.36069444444444443,5.596362737504093,5181.248020571413
0.36083333333333334,5.582682542327038,5181.314474561346
0.36097222222222225,5.569058556483469,5181.380851159905
0.3611111111111111,5.555490562386722,5181.447150626127
0.36125,5.54197834313487,5181.513373218202
0.36138888888888887,5.528521682509529,5181.579519193472
0.3615277777777778,5.515120364974641,5181.645588808426
0.3616666666666667,5.501774175675263,5181.711582318713
0.36180555555555555,5.488482900436346,5181.777499979138
0.36194444444444446,5.475246325761521,5181.843342043664
0.3620833333333333,5.46206423883187,5181.90910876542
0.3622222222222222,5.448936427504692,5181.974800396693
0.36236111111111113,5.43586268031228,5182.040417188944
0.3625,5.422842786460679,5182.105959392795
0.3626388888888889,5.409876535828448,5182.171427258045
0.36277777777777775,5.396963718965417,5182.236821033661
0.36291666666666667,5.384104127091439,5182.302140967787
