x (μm),y (μm),S2 (μM),I2 (μM),Th2 (μM)
5356.649846834511,494.3813347386407,0.0947120273760368,1.7079355309977112e-19,8.784715524518687e-19
5359.651526555652,494.3813347386407,0.09430330154590488,0.0,0.0
5362.653206276795,494.3813347386407,0.09389606484776222,0.0,0.0
5365.654885997936,494.3813347386407,0.09349033649215882,0.0,0.0
5368.656565719079,494.3813347386407,0.09308613383657012,0.0,0.0
5371.65824544022,494.3813347386407,0.09268347251637221,0.0,0.0
5374.6599251613625,494.3813347386407,0.0922823665657898,0.0,0.0
5377.6616048825035,494.3813347386407,0.0918828285296856,0.0,0.0
5380.663284603646,494.3813347386407,0.09148486956696093,0.0,0.0
5383.664964324787,494.3813347386407,0.09108849954627789,0.0,0.0
5386.66664404593,494.3813347386407,0.09069372713473192,0.0,0.0
5389.668443707709,494.3813347386407,0.09030054416994472,0.0,0.0
5392.67115297762,494.3813347386407,0.0899088544058829,0.0,0.0
5395.676092169286,494.3813347386407,0.08951849369186228,0.0,0.0
5398.685100539587,494.3813347386407,0.08912923269695973,0.0,0.0
5401.701543397379,494.3813347386407,0.08874064896630729,0.0,0.0
5404.731599363453,494.3813347386407,0.08835196629966947,0.0,0.0
5407.786683047698,494.3813347386407,0.0879617536464854,0.0,0.0
5410.888122524616,494.3813347386407,0.08756734601131363,0.0,0.0
5414.076599243694,494.3813347386407,0.0871636800426451,0.0,0.0
5417.432673089157,494.3813347386407,0.08674077089152894,0.0,0.0
5421.1271049063125,494.3813347386407,0.08627754598191693,0.0,0.0
5425.569244240654,494.3813347386407,0.08572372620470196,0.0,0.0
5431.97850105199,494.3813347386407,0.08493041123223719,0.0,0.0
5445.195178199789,494.3813347386407,0.08331322718960212,0.0,0.0
5473.8843358428985,494.3813347386407,0.07989814298378332,0.0,0.0
5513.284980957676,494.3813347386407,0.07547353928096223,0.0,0.0
5553.284980957676,494.3813347386407,0.07124468093851836,0.0,0.0
5593.284980957676,494.3813347386407,0.06726283962462605,0.0,0.0
5633.284980957676,494.3813347386407,0.06351230618495306,0.0,0.0
5673.284980957676,494.3813347386407,0.05997822119626287,0.0,0.0
5713.284980957676,494.3813347386407,0.05664675138776705,0.0,0.0
5753.284980957676,494.3813347386407,0.05350510536539563,0.0,0.0
5793.284980957676,494.3813347386407,0.050541479022217485,0.0,0.0
5833.284980957676,494.3813347386407,0.04774497450497121,0.0,0.0
5873.284980957676,494.3813347386407,0.04510551369437903,0.0,0.0
5913.284980957676,494.3813347386407,0.04261375571512255,0.0,0.0
5953.284980957676,494.3813347386407,0.040261022276925316,0.0,0.0
5993.284980957676,494.3813347386407,0.038039231845640474,0.0,0.0
6033.284980957676,494.3813347386407,0.03594084233362147,0.0,0.0
6073.284980957676,494.3813347386407,0.03395880145196807,0.0,0.0
6113.284980957676,494.3813347386407,0.03208650370307267,0.0,0.0
6153.284980957676,494.3813347386407,0.030317753010949276,0.0,0.0
6193.284980957676,494.3813347386407,0.028646730085280864,0.0,0.0
6233.284980957676,494.3813347386407,0.02706796373994805,0.0,0.0
6273.284980957676,494.3813347386407,0.025576305511973207,0.0,0.0
6313.284980957676,494.3813347386407,0.024166907040707765,0.0,0.0
6353.284980957676,494.3813347386407,0.022835199765496302,0.0,0.0
6393.284980957676,494.3813347386407,0.021576876582491338,0.0,0.0
6433.284980957676,494.3813347386407,0.02038787516902693,0.0,0.0
6473.284980957676,494.3813347386407,0.01926436273890034,0.0,0.0
6513.284980957676,494.3813347386407,0.018202722036092793,0.0,0.0
6553.284980957676,494.3813347386407,0.017199538409812774,0.0,0.0
6593.284980957676,494.3813347386407,0.016251587841930867,0.0,0.0
6633.284980957676,494.3813347386407,0.015355825820326961,0.0,0.0
6673.284980957676,494.3813347386407,0.014509376969554205,0.0,0.0
6713.284980957676,494.3813347386407,0.013709525364483093,0.0,0.0
6753.284980957676,494.3813347386407,0.012953705463998245,0.0,0.0
6793.284980957676,494.3813347386407,0.012239493610973888,0.0,0.0
6833.284980957676,494.3813347386407,0.011564600052133415,0.0,0.0
6873.284980957676,494.3813347386407,0.010926861437387534,0.0,0.0
6913.284980957676,494.3813347386407,0.010324233763129282,0.0,0.0
6953.284980957676,494.3813347386407,0.009754785727985476,0.0,0.0
6993.284980957676,494.3813347386407,0.00921669247285685,0.0,0.0
7033.284980957676,494.3813347386407,0.008708229679868978,0.0,0.0
7073.284980957676,494.3813347386407,0.00822776800721154,0.0,0.0
7113.284980957676,494.3813347386407,0.007773767838855202,0.0,0.0
7153.284980957676,494.3813347386407,0.007344774329865151,0.0,0.0
7193.284980957676,494.3813347386407,0.006939412729538546,0.0,0.0
7233.284980957676,494.3813347386407,0.006556383965914482,0.0,0.0
7273.284980957676,494.3813347386407,0.006194460476377387,0.0,0.0
7313.284980957676,494.3813347386407,0.00585248227012344,0.0,0.0
7353.284980957676,494.3813347386407,0.00552935320920072,0.0,0.0
7393.284980957676,494.3813347386407,0.005224037495689593,0.0,0.0
7433.284980957676,494.3813347386407,0.0049355563533709556,0.0,0.0
7473.284980957676,494.3813347386407,0.0046629848929433376,0.0,0.0
7513.284980957676,494.3813347386407,0.004405449150511272,0.0,0.0
7553.284980957676,494.3813347386407,0.004162123289676427,0.0,0.0
7593.284980957676,494.3813347386407,0.003932226958130186,0.0,0.0
7633.284980957676,494.3813347386407,0.003715022790174116,0.0,0.0
7673.284980957676,494.3813347386407,0.0035098140470875283,0.0,0.0
7713.284980957676,494.3813347386407,0.0033159423877222338,0.0,0.0
7753.284980957676,494.3813347386407,0.003132785762137511,0.0,0.0
7793.284980957676,494.3813347386407,0.0029597564214930102,0.0,0.0
7833.284980957676,494.3813347386407,0.0027962990377997,0.0,0.0
7873.284980957676,494.3813347386407,0.0026418889274868553,0.0,0.0
7913.284980957676,494.3813347386407,0.0024960303730810376,0.0,0.0
7953.284980957676,494.3813347386407,0.0023582550376119627,0.0,0.0
7993.284980957676,494.3813347386407,0.0022281204666591064,0.0,0.0
8033.284980957676,494.3813347386407,0.0021052086732368824,0.0,0.0
8073.284980957676,494.3813347386407,0.0019891248009828583,0.0,0.0
8113.284980957676,494.3813347386407,0.0018794958613656196,0.0,0.0
8153.284980957676,494.3813347386407,0.0017759695408671881,0.0,0.0
8193.284980957676,494.3813347386407,0.0016782130743195586,0.0,0.0
8233.284980957676,494.3813347386407,0.0015859121807873455,0.0,0.0
8273.284980957676,494.3813347386407,0.001498770058589483,0.0,0.0
8313.284980957676,494.3813347386407,0.0014165064362423143,0.0,0.0
8353.284980957676,494.3813347386407,0.001338856676285831,0.0,0.0
8393.284980957676,494.3813347386407,0.0012655709291244865,0.0,0.0
8433.284980957676,494.3813347386407,0.0011964133341738701,0.0,0.0
8473.284980957676,494.3813347386407,0.0011311612657565846,0.0,0.0
8513.284980957676,494.3813347386407,0.0010696046213335886,0.0,0.0
8553.284980957676,494.3813347386407,0.0010115451497929584,0.0,0.0
8593.284980957676,494.3813347386407,0.0009567958176465433,0.0,0.0
8633.284980957676,494.3813347386407,0.0009051802111059585,0.0,0.0
8673.284980957676,494.3813347386407,0.0008565319721244767,0.0,0.0
8713.284980957676,494.3813347386407,0.0008106942666001605,0.0,0.0
8753.284980957676,494.3813347386407,0.000767519283038325,0.0,0.0
8793.284980957676,494.3813347386407,0.00072686776006913,0.0,0.0
8833.284980957676,494.3813347386407,0.0006886085413082999,0.0,0.0
8873.284980957676,494.3813347386407,0.0006526181561366041,0.0,0.0
8913.284980957676,494.3813347386407,0.000618780425056646,0.0,0.0
8953.284980957676,494.3813347386407,0.0005869860883641397,0.0,0.0
8993.284980957676,494.3813347386407,0.000557132456945518,0.0,0.0
9033.284980957676,494.3813347386407,0.0005291230840845676,0.0,0.0
9073.284980957676,494.3813347386407,0.0005028674572278591,0.0,0.0
9113.284980957676,494.3813347386407,0.0004782807087228494,0.0,0.0
9153.284980957676,494.3813347386407,0.00045528334460306625,0.0,0.0
9193.284980957676,494.3813347386407,0.0004338009905526004,0.0,0.0
9233.284980957676,494.3813347386407,0.00041376415423715794,0.0,0.0
9273.284980957676,494.3813347386407,0.000395108003241206,0.0,0.0
9313.284980957676,494.3813347386407,0.00037777215790076865,0.0,0.0
9353.284980957676,494.3813347386407,0.0003617004983690511,0.0,0.0
9393.284980957676,494.3813347386407,0.000346840985297606,0.0,0.0
9433.284980957676,494.3813347386407,0.00033314549355938197,0.0,0.0
9473.284980957676,494.3813347386407,0.0003205696584816592,0.0,0.0
9513.284980957676,494.3813347386407,0.0003090727340969228,0.0,0.0
9553.284980957676,494.3813347386407,0.0002986174629582258,0.0,0.0
9593.284980957676,494.3813347386407,0.0002891699571025271,0.0,0.0
9633.284980957676,494.3813347386407,0.0002806995897811942,0.0,0.0
9673.284980957676,494.3813347386407,0.0002731788976113092,0.0,0.0
9713.284980957676,494.3813347386407,0.00026658349283475004,0.0,0.0
9753.284980957676,494.3813347386407,0.0002608919854043691,0.0,0.0
9793.284980957676,494.3813347386407,0.00025608591464798433,0.0,0.0
9833.284980957676,494.3813347386407,0.00025214969029162065,0.0,0.0
9873.284980957676,494.3813347386407,0.0002490705426533082,0.0,0.0
9913.284980957676,494.3813347386407,0.00024683848184811776,0.0,0.0
9953.284980957676,494.3813347386407,0.00024544626587391855,0.0,0.0
9986.642490478836,494.3813347386407,0.00024498185562285655,0.0,0.0
20.0,497.38301445978266,0.0004135500939348262,0.0,0.0
60.0,497.38301445978266,0.0004149365417794875,0.0,0.0
100.0,497.38301445978266,0.00041771391350729276,0.0,0.0
140.0,497.38301445978266,0.00042189117549791636,0.0,0.0
180.0,497.38301445978266,0.0004274818131233546,0.0,0.0
220.0,497.38301445978266,0.0004345038738392178,0.0,0.0
260.0,497.38301445978266,0.000442980024854034,0.0,0.0
300.0,497.38301445978266,0.0004529376255611304,0.0,0.0
340.0,497.38301445978266,0.00046440881496485144,0.0,0.0
380.0,497.38301445978266,0.00047743061438088513,0.0,0.0
420.0,497.38301445978266,0.0004920450457393229,0.0,0.0
460.0,497.38301445978266,0.000508299265869036,0.0,0.0
500.0,497.38301445978266,0.000526245717193053,0.0,0.0
540.0,497.38301445978266,0.0005459422953171821,0.0,0.0
580.0,497.38301445978266,0.0005674525340481492,0.0,0.0
620.0,497.38301445978266,0.0005908458084333219,0.0,0.0
660.0,497.38301445978266,0.0006161975564717422,0.0,0.0
700.0,497.38301445978266,0.0006435895202059443,0.0,0.0
740.0,497.38301445978266,0.0006731100069661082,0.0,0.0
780.0,497.38301445978266,0.0007048541716024843,0.0,0.0
820.0,497.38301445978266,0.0007389243206093296,0.0,0.0
860.0,497.38301445978266,0.0007754302391135354,0.0,0.0
900.0,497.38301445978266,0.0008144895417743956,0.0,0.0
940.0,497.38301445978266,0.0008562280487174373,0.0,0.0
980.0,497.38301445978266,0.0009007801877053757,0.0,0.0
1020.0,497.38301445978266,0.0009482894238332608,0.0,0.0
1060.0,497.38301445978266,0.0009989087181229434,0.0,0.0
1100.0,497.38301445978266,0.0010528010164845276,0.0,0.0
1140.0,497.38301445978266,0.001110139770609685,0.0,0.0
1180.0,497.38301445978266,0.0011711094924638918,0.0,0.0
1220.0,497.38301445978266,0.0012359063441522982,0.0,0.0
1260.0,497.38301445978266,0.0013047387650471551,0.0,0.0
1300.0,497.38301445978266,0.0013778281381840638,0.0,0.0
1340.0,497.38301445978266,0.0014554094980600825,0.0,0.0
1380.0,497.38301445978266,0.0015377322820993918,0.0,0.0
1420.0,497.38301445978266,0.001625061128192082,0.0,0.0
1460.0,497.38301445978266,0.0017176767208593598,0.0,0.0
1500.0,497.38301445978266,0.001815876688754311,0.0,0.0
1540.0,497.38301445978266,0.0019199765563720878,0.0,0.0
1580.0,497.38301445978266,0.0020303107530173503,0.0,0.0
1620.0,497.38301445978266,0.002147233682260514,0.0,0.0
1660.0,497.38301445978266,0.0022711208553089644,0.0,0.0
1700.0,497.38301445978266,0.00240237009192482,0.0,0.0
1740.0,497.38301445978266,0.0025414027927383644,0.0,0.0
1780.0,497.38301445978266,0.0026886652870365046,0.0,0.0
1820.0,497.38301445978266,0.0028446302603494056,0.0,0.0
1860.0,497.38301445978266,0.0030097982664166966,0.0,0.0
1900.0,497.38301445978266,0.0031846993283883023,0.0,0.0
1940.0,497.38301445978266,0.003369894634405718,0.0,0.0
1980.0,497.38301445978266,0.0035659783330172397,0.0,0.0
2020.0,497.38301445978266,0.003773579434208828,0.0,0.0
2060.0,497.38301445978266,0.003993363822180379,0.0,0.0
2100.0,497.38301445978266,0.004226036386368117,0.0,0.0
2140.0,497.38301445978266,0.004472343277610227,0.0,0.0
2180.0,497.38301445978266,0.004733074296775006,0.0,0.0
2220.0,497.38301445978266,0.005009065423624675,0.0,0.0
2260.0,497.38301445978266,0.005301201494173882,0.0,0.0
2300.0,497.38301445978266,0.005610419035325428,0.0,0.0
2340.0,497.38301445978266,0.0059377092661331895,0.0,0.0
2380.0,497.38301445978266,0.006284121275654731,0.0,0.0
2420.0,497.38301445978266,0.0066507653880278775,0.0,0.0
2460.0,497.38301445978266,0.0070388167261393585,0.0,0.0
2500.0,497.38301445978266,0.007449518986064699,0.0,0.0
2540.0,497.38301445978266,0.007884188435359827,0.0,0.0
2580.0,497.38301445978266,0.0083442181492935,0.0,0.0
2620.0,497.38301445978266,0.008831082500250359,0.0,0.0
2660.0,497.38301445978266,0.009346341916833064,0.0,0.0
2700.0,497.38301445978266,0.009891647930688002,0.0,0.0
2740.0,497.38301445978266,0.010468748530816805,0.0,0.0
2780.0,497.38301445978266,0.011079493847175385,0.0,0.0
2820.0,497.38301445978266,0.011725842187782864,0.0,0.0
2860.0,497.38301445978266,0.012409866456457148,0.0,0.0
2900.0,497.38301445978266,0.013133760981793278,0.0,0.0
2940.0,497.38301445978266,0.013899848792265105,0.0,0.0
2980.0,497.38301445978266,0.014710589377569073,0.0,0.0
3020.0,497.38301445978266,0.015568586982809872,0.0,0.0
3060.0,497.38301445978266,0.016476599490202602,0.0,0.0
3100.0,497.38301445978266,0.01743754795307434,0.0,0.0
3140.0,497.38301445978266,0.018454526859680156,0.0,0.0
3180.0,497.38301445978266,0.01953081522044293,0.0,0.0
3220.0,497.38301445978266,0.0206698885926486,0.0,0.0
3260.0,497.38301445978266,0.02187543218264142,0.0,0.0
3300.0,497.38301445978266,0.023151355198762998,0.0,0.0
3340.0,497.38301445978266,0.024501806670783187,0.0,0.0
3380.0,497.38301445978266,0.025931193006073442,0.0,0.0
3420.0,497.38301445978266,0.027444197622813558,0.0,0.0
3460.0,497.38301445978266,0.02904580309066647,0.0,0.0
3500.0,497.38301445978266,0.030741316325566332,0.0,0.0
3540.0,497.38301445978266,0.032536397535299084,0.0,0.0
3580.0,497.38301445978266,0.03443709380656598,0.0,0.0
3620.0,497.38301445978266,0.03644987847550595,0.0,0.0
3660.0,497.38301445978266,0.03858169774970824,0.0,0.0
3700.0,497.38301445978266,0.04084002647371629,0.0,0.0
3740.0,497.38301445978266,0.04323293548262957,0.0,0.0
3780.0,497.38301445978266,0.04576917371083346,0.0,0.0
3820.0,497.38301445978266,0.04845826917064684,0.0,0.0
3860.0,497.38301445978266,0.05131065416448351,0.0,0.0
3900.0,497.38301445978266,0.05433782174840356,0.0,0.0
3940.0,497.38301445978266,0.05755252267059409,0.0,0.0
3980.0,497.38301445978266,0.060969014972547,0.0,0.0
4020.0,497.38301445978266,0.06460338246261682,0.0,0.0
4060.0,497.38301445978266,0.06847394379141306,0.0,0.0
4100.0,497.38301445978266,0.07260178153707872,0.0,0.0
4140.0,497.38301445978266,0.07701143156019352,0.0,0.0
4180.0,497.38301445978266,0.0817317885050967,0.0,0.0
4220.0,497.38301445978266,0.08679730626727368,0.0,0.0
4260.0,497.38301445978266,0.09224960673757229,0.0,0.0
4300.0,497.38301445978266,0.09813966332653984,0.0,0.0
4340.0,497.38301445978266,0.10453081013906884,0.0,0.0
4380.0,497.38301445978266,0.1115029656583295,0.0,0.0
4420.0,497.38301445978266,0.11915869324686786,0.0,0.0
4460.0,497.38301445978266,0.12763213078882324,0.0,0.0
4500.0,497.38301445978266,0.1371025727828039,0.0,0.0
4539.996236600906,497.38301445978266,0.14781492281954567,0.0,0.0
4573.014514275963,497.38301445978266,0.1579713137813143,0.0,0.0
4587.702097597852,497.38301445978266,0.16297061161789525,0.0,0.0
4590.953041973933,497.38301445978266,0.16409247578732705,0.0,0.0
4594.083838125271,497.38301445978266,0.16518728057432583,0.0,0.0
4597.153724350763,497.38301445978266,0.16627489313968155,0.0,0.0
4600.191535166067,497.38301445978266,0.1673652522050081,0.0,0.0
4603.212126729305,497.38301445978266,0.16846370209256456,0.0,0.0
4606.22338027306,497.38301445978266,0.16957327880899234,0.0,0.0
4609.229542198867,497.38301445978266,0.17069580892905087,0.0,0.0
4612.232919691614,497.38301445978266,0.1718324730273684,0.0,0.0
4615.234955712447,497.38301445978266,0.1729841758030608,0.0,0.0
4618.23663543359,497.38301445978266,0.17415168702975245,0.0,0.0
4621.238315154731,497.38301445978266,0.17533556365829128,0.0,0.0
4624.239994875874,497.38301445978266,0.17653624278486216,0.0,0.0
4627.241674597015,497.38301445978266,0.17775417922979206,0.0,0.0
4630.243354318158,497.38301445978266,0.17898984648604563,0.0,0.0
4633.245034039299,497.38301445978266,0.18024373773335528,0.0,0.0
4636.246713760442,497.38301445978266,0.18151636692345074,0.0,0.0
4639.248393481583,497.38301445978266,0.18280826994234647,0.0,0.0
4642.250073202726,497.38301445978266,0.18412000585629776,0.0,0.0
4645.251752923867,497.38301445978266,0.18545215824865957,0.0,0.0
4648.2534326450095,497.38301445978266,0.186805336655685,0.0,0.0
4651.255112366151,497.38301445978266,0.1881801781100907,0.0,0.0
4654.256792087293,497.38301445978266,0.1895773488022128,0.0,0.0
4657.2584718084345,497.38301445978266,0.19099754586958512,0.0,0.0
4660.260151529577,497.38301445978266,0.19244149932701635,0.0,0.0
4663.261831250718,497.38301445978266,0.19390997415053554,0.0,0.0
4666.263510971861,497.38301445978266,0.1954037725301465,0.0,0.0
4669.265190693002,497.38301445978266,0.19692373630799578,0.0,0.0
4672.266870414145,497.38301445978266,0.19847074962056158,0.0,0.0
4675.268550135286,497.38301445978266,0.20004574176562742,0.0,0.0
4678.270229856429,497.38301445978266,0.2016496903173775,0.0,0.0
4681.27190957757,497.38301445978266,0.20328362451576612,0.0,0.0
4684.273589298713,497.38301445978266,0.20494862895965502,0.0,0.0
4687.275269019854,497.38301445978266,0.20664584763691338,0.0,0.0
4690.276948740997,497.38301445978266,0.20837648832905728,0.0,0.0
4693.278628462138,497.38301445978266,0.21014182743291326,0.0,0.0
4696.280308183281,497.38301445978266,0.21194321524759824,0.0,0.0
4699.281987904422,497.38301445978266,0.21378208178167984,0.0,0.0
4702.283667625565,497.38301445978266,0.2156599431431562,0.0,0.0
4705.285347346706,497.38301445978266,0.21757840858379066,0.0,0.0
4708.287027067849,497.38301445978266,0.21953918827986993,0.0,0.0
4711.28870678899,497.38301445978266,0.2215441019436243,0.0,0.0
4714.2903865101325,497.38301445978266,0.22359508837400302,0.0,0.0
4717.292066231274,497.38301445978266,0.22569421607235204,0.0,0.0
4720.293745952416,497.38301445978266,0.22784369506863458,0.0,0.0
4723.2954256735575,497.38301445978266,0.23004589012749452,0.0,0.0
4726.2971053947,497.38301445978266,0.2323033355318004,0.0,0.0
4729.298785115841,497.38301445978266,0.23461875167499685,0.0,0.0
4732.300464836984,497.38301445978266,0.2369950637341961,0.0,0.0
4735.302144558125,497.38301445978266,0.2394354227446851,0.0,0.0
4738.303824279268,497.38301445978266,0.24194322945572955,0.0,0.0
4741.305504000409,497.38301445978266,0.244522161419397,0.0,0.0
4744.307183721552,497.38301445978266,0.24717620385224565,0.0,0.0
4747.308863442693,497.38301445978266,0.24990968491808538,0.0,0.0
4750.310543163836,497.38301445978266,0.25272731621487693,0.0,0.0
4753.312222884977,497.38301445978266,0.2556342394180235,0.0,0.0
4756.31390260612,497.38301445978266,0.2586360802483673,0.0,0.0
4759.315582327261,497.38301445978266,0.2617390112146369,0.0,0.0
4762.317262048404,497.38301445978266,0.26494982495886327,0.0,0.0
4765.318941769545,497.38301445978266,0.26827602056506705,0.0,0.0
4768.320621490688,497.38301445978266,0.2717259059824315,0.0,0.0
4771.322301211829,497.38301445978266,0.27530872097200904,0.0,0.0
4774.323980932972,497.38301445978266,0.2790347871351121,0.0,0.0
4777.325660654113,497.38301445978266,0.2829156955025391,0.0,0.0
4780.3273403752555,497.38301445978266,0.28696454971002344,0.0,0.0
4783.329020096397,497.38301445978266,0.29119629786373546,0.0,0.0
4786.330699817539,497.38301445978266,0.29562821699308905,0.0,0.0
4789.3323795386805,497.38301445978266,0.30028067724948243,0.0,0.0
4792.334059259823,497.38301445978266,0.30517844130903,0.0,0.0
4795.335738980964,497.38301445978266,0.3103530038149775,0.0,0.0
4798.337418702107,497.38301445978266,0.31584691271998744,0.0,0.0
4801.339098423248,497.38301445978266,0.3217215915829711,0.0,0.0
4804.340778144391,497.38301445978266,0.328070227136438,0.0,0.0
4807.342457865532,497.38301445978266,0.33503420841388004,0.0,0.0
4810.344137586675,497.38301445978266,0.34280998737654717,0.0,0.0
4813.345817307816,497.38301445978266,0.35161193834127136,0.0,0.0
4816.347497028959,497.38301445978266,0.36155263673932886,0.0,0.0
4819.3491767501,497.38301445978266,0.37247520041198673,0.0,0.0
4822.350856471243,497.38301445978266,0.3839002241144981,0.0,0.0
4825.352536192384,497.38301445978266,0.39519378639152014,0.0,0.0
4828.354215913527,497.38301445978266,0.4057988354682818,0.0,0.0
4831.355895634668,497.38301445978266,0.41533863269732596,0.0,0.0
4834.357575355811,497.38301445978266,0.4235970930930234,0.0,0.0
4837.359255076952,497.38301445978266,0.4304620386737241,0.0,0.0
4840.360934798095,497.38301445978266,0.4358786592101195,0.0,0.0
4843.362614519236,497.38301445978266,0.43982122289599374,0.0,0.0
4846.3642942403785,497.38301445978266,0.44227801678233514,0.0,0.0
4849.36597396152,497.38301445978266,0.44324387509172614,0.0,0.0
4852.367653682662,497.38301445978266,0.4427169036580556,0.0,0.0
4855.3693334038035,497.38301445978266,0.4406978954964057,0.0,0.0
4858.371013124946,497.38301445978266,0.43719045655125466,0.0,0.0
4861.372692846087,497.38301445978266,0.43220300381522453,0.0,0.0
4864.37437256723,497.38301445978266,0.42575426902727753,0.0,0.0
4867.376052288371,497.38301445978266,0.41788468895077663,0.0,0.0
4870.377732009514,497.38301445978266,0.4086785203782166,0.0,0.0
4873.379411730655,497.38301445978266,0.3983027282506368,0.0,0.0
4876.381091451798,497.38301445978266,0.38706257158192336,0.0,0.0
4879.382771172939,497.38301445978266,0.3754462375170518,0.0,0.0
4882.384450894082,497.38301445978266,0.3640822024424239,0.0,0.0
4885.386130615223,497.38301445978266,0.35354741852722193,0.0,0.0
4888.387810336366,497.38301445978266,0.3441405032661663,0.0,0.0
4891.389490057507,497.38301445978266,0.33584031404704656,0.0,0.0
4894.39116977865,497.38301445978266,0.32845126009382186,0.0,0.0
4897.392849499791,497.38301445978266,0.32175687074977655,0.0,0.0
4900.394529220934,497.38301445978266,0.3155893745544746,0.0,0.0
4903.396208942075,497.38301445978266,0.3098358151096316,0.0,0.0
4906.397888663218,497.38301445978266,0.3044225923993867,0.0,0.0
4909.399568384359,497.38301445978266,0.2993001775697953,0.0,0.0
4912.4012481055015,497.38301445978266,0.29443308183132894,0.0,0.0
4915.402927826643,497.38301445978266,0.28979415529762886,0.0,0.0
4918.404607547785,497.38301445978266,0.28536149584807946,0.0,0.0
4921.4062872689265,497.38301445978266,0.28111676155173565,0.0,0.0
4924.407966990069,497.38301445978266,0.2770442083705078,0.0,0.0
4927.40964671121,497.38301445978266,0.2731301030165603,0.0,0.0
4930.411326432353,497.38301445978266,0.269362335791837,0.0,0.0
4933.413006153494,497.38301445978266,0.26573014588610977,0.0,0.0
4936.414685874637,497.38301445978266,0.2622239144979695,0.0,0.0
4939.416365595778,497.38301445978266,0.25883500209015503,0.0,0.0
4942.418045316921,497.38301445978266,0.255555616466715,6.446301132749269e-20,3.26394629259307e-19
4945.419725038062,497.38301445978266,0.25237870365171766,6.526548218821701e-20,3.304518222155379e-19
4948.421404759205,497.38301445978266,0.24929785637108678,1.9818904315857647e-19,1.0034649910645818e-18
4951.423084480346,497.38301445978266,0.24630723653527448,3.342803377130532e-19,1.6925306368813815e-18
4954.424764201489,497.38301445978266,0.2434015090868279,6.764507120797996e-19,3.425070710907224e-18
4957.42644392263,497.38301445978266,0.24057578520452833,1.300178137244486e-18,6.583365442975632e-18
4960.428123643773,497.38301445978266,0.23782557328942933,2.6300756827566628e-18,1.3317682772491292e-17
4963.429803364914,497.38301445978266,0.23514673647361764,5.179385685495804e-18,2.622751773288962e-17
4966.431483086057,497.38301445978266,0.2325354556305251,1.0119868211667706e-17,5.1247793342391297e-17
4969.433162807198,497.38301445978266,0.22998819705037044,2.0031948411194172e-17,1.0144892330724728e-16
4972.434842528341,497.38301445978266,0.22750168409010735,3.9411728173381424e-17,1.9960709026622932e-16
4975.436522249482,497.38301445978266,0.2250728722241883,7.754411649055306e-17,3.927603588905784e-16
4978.4382019706245,497.38301445978266,0.2226989270168458,1.5265889904610688e-16,7.732699141073715e-16
4981.439881691766,497.38301445978266,0.22037720461370425,3.00583972303538e-16,1.5226732224718717e-15
4984.441561412908,497.38301445978266,0.2181052344136099,5.915942234323537e-16,2.997079666853033e-15
4987.4432411340495,497.38301445978266,0.21588070363377532,1.1643807271015512e-15,5.89935168469593e-15
4990.444920855192,497.38301445978266,0.21370144352444523,2.2913555982490016e-15,1.1610155235656321e-14
4993.446600576333,497.38301445978266,0.21156541702537507,4.508732408863167e-15,2.2847437500278877e-14
4996.448280297476,497.38301445978266,0.20947070768646078,8.870844619158328e-15,4.495589885702608e-14
4999.449960018617,497.38301445978266,0.2074155097002798,1.7451843178723724e-14,8.845101059864886e-14
5002.45163973976,497.38301445978266,0.20539811891563156,3.433015497428549e-14,1.7401155982227406e-13
5005.453319460901,497.38301445978266,0.20341692471947845,6.752652296859659e-14,3.4230920019025833e-13
5008.454999182044,497.38301445978266,0.20147040269012728,1.328117310078998e-13,6.733229862924042e-13
5011.456678903185,497.38301445978266,0.1995571079379498,2.611950013972448e-13,1.324328199956945e-12
5014.458358624328,497.38301445978266,0.1976756690615214,5.13642386234814e-13,2.6045715935477337e-12
5017.460038345469,497.38301445978266,0.1958247826572901,1.010010622351295e-12,5.122087152374129e-12
5020.461718066612,497.38301445978266,0.19400320832986293,1.985918954514854e-12,1.0072308172973163e-11
5023.463397787753,497.38301445978266,0.19220976415824012,3.904531399462299e-12,1.980540552224828e-11
5026.465077508896,497.38301445978266,0.19044332258078198,7.676255916426056e-12,3.894148125663147e-11
5029.466757230037,497.38301445978266,0.18870280666888514,1.5090523822509e-11,7.656255254266596e-11
5032.46843695118,497.38301445978266,0.18698718676620726,2.9664340886903733e-11,1.5052087107420025e-10
5035.470116672321,497.38301445978266,0.18529547747732192,5.830982193985878e-11,2.9590651916165826e-10
5038.471796393464,497.38301445978266,0.18362673499687002,1.1461102553326116e-10,5.816890496522263e-10
5041.473476114605,497.38301445978266,0.181980054778093,2.2526293343746782e-10,1.143422617951561e-09
5044.4751558357475,497.38301445978266,0.1803545695480242,4.427235610635615e-10,2.2475177274176796e-09
5047.476835556889,497.38301445978266,0.17874944768592174,8.700734682207055e-10,4.417542862628253e-09
5050.478515278031,497.38301445978266,0.17716389199131882,1.7098591375694787e-09,8.68241341526859e-09
5053.480194999172,497.38301445978266,0.1755971388778024,3.3600555153536897e-09,1.7064077175258748e-08
5056.481874720315,497.38301445978266,0.1740484580359554,6.602595433504157e-09,3.353576635179827e-08
5059.483554441456,497.38301445978266,0.1725171526092234,1.297373867740922e-08,6.590477498584223e-08
