Time_hours,I2_COMSOL_nM,I2_FiPy_nM,I2_diff_nM,I2_pct_diff,S2_free_COMSOL_nM,S2_free_FiPy_nM,S2_free_diff_nM,S2_free_pct_diff,S2_total_COMSOL_nM,S2_total_FiPy_nM,S2_total_diff_nM,S2_total_pct_diff
1.5166666666666666,99.99758572696193,96.54804464611465,-3.4495410808472826,-3.4496243641982223,0.00038026579777362,0.2452799735747639,0.24489970777699027,0.0,1.7674414350885435,1435.575115754768,1433.8076743196793,81123.34846601861
1.5333333333333334,99.99747784830602,96.46766162369912,-3.529816224606904,-3.529905254172068,0.0004001556937021948,0.2489445912594457,0.24854443556574352,0.0,1.8574560441413057,1462.3262486994497,1460.4687926553083,78627.36764414131
1.55,99.99731157238102,96.3867299118167,-3.6105816605643213,-3.6106787310485595,0.000422188282783919,0.2526166878980719,0.252194499615288,0.0,1.9748230846989945,1488.9790168097595,1487.0041937250605,75298.09658629305
1.5666666666666669,99.99712477011633,96.30525927517432,-3.6918654949420073,-3.6919716476141162,0.0004453755710740764,0.2562963651367707,0.2558509895656966,0.0,2.103200977520114,1515.5267456914082,1513.423544713888,71958.10390400098
1.5833333333333333,99.99692325603336,96.22325928327808,-3.7736639727552728,-3.7737800823062697,0.00046956586670669916,0.2599837140579748,0.2595141481912681,0.0,2.240080714668688,1541.9630301802335,1539.7229494655649,68735.15491575903
1.6,99.99670703013211,96.14073931980346,-3.855967710328656,-3.8560946903648867,0.0004947591696817881,0.2636788149230253,0.2631840557533435,0.0,2.3854622961447225,1568.2817285929273,1565.8962662967826,65643.30397623614
1.6166666666666667,99.99647609241258,96.05770859191084,-3.93876750050174,-3.938906303919845,0.0005209554799993431,0.267381736941655,0.26686078146165565,0.0,2.539345721948214,1594.4769569515895,1591.9376112296413,62690.85762801488
1.6333333333333333,99.99623044287476,95.97417613949295,-4.0220543033818075,-4.02220592273176,0.0005481547976593641,0.271092538066488,0.2705443832688286,0.0,2.7017309920791637,1620.5430831953854,1617.8413522033063,59881.65946004375
1.65,99.99597008151866,95.89015084433773,-4.105819237180938,-4.1059847050174065,0.0005763571226618509,0.2748112648108841,0.27423490768822223,0.0,2.872618106537571,1646.474721391371,1643.6021032848334,57216.17153161729
1.6666666666666667,99.99569500834428,95.80564143919466,-4.190053569149626,-4.190233958371889,0.0006055624550068037,0.2785379520886243,0.2779323896336175,0.0,3.052007065323436,1672.2667259554785,1669.2147188901552,54692.36090098174
1.6833333333333331,99.99540522335163,95.72065651673242,-4.2747487066192065,-4.274945130799807,0.000635770794694222,0.2822726230740691,0.28163685227937485,0.0,3.239897868436757,1697.9141858936214,1694.6742880251845,52306.410783339314
1.7,99.99511248814953,95.635204538376,-4.359907949773529,-4.360121051206601,0.0006678339090500912,0.2860152890815687,0.28534745517251864,0.0,3.437995381091457,1723.41241907195,1719.9744236908584,50028.409960947065
1.7166666666666666,99.99481921331929,95.54929384301433,-4.4455253703049635,-4.445755695423889,0.0007019263706508445,0.2897659494630242,0.28906402309237333,0.0,3.646649021143538,1748.7569665244132,1745.1103175032697,47855.17628334925
1.7333333333333334,99.99451576855091,95.46293265556864,-4.5315831129822755,-4.531831649118796,0.0007373507593160353,0.2935245915226098,0.29278724076329377,0.0,3.8644628587787757,1773.943586804973,1770.0791239461942,45804.01439038708
1.75,99.99420215384441,95.37612909541303,-4.618073058431378,-4.6183408227272205,0.0007741070750456634,0.2972911904477744,0.29651708337272875,0.0,4.091436893997172,1798.9682503910783,1794.8768134970812,43869.10662438587
1.7666666666666666,99.99387836919979,95.28889118464004,-4.704987184559755,-4.70527522413711,0.000812195317839729,0.3010657092557287,0.30025351393788896,0.0,4.327571126798725,1823.8271341443133,1819.4995630175144,42044.35951959661
1.7833333333333334,99.99354441461703,95.2012268561636,-4.792317558453433,-4.792626950578315,0.0008516154876982323,0.3048480987547132,0.30399648326701495,0.0,4.572865557183436,1848.516615833487,1843.9437502763037,40323.59419313529
1.8,99.99320029009615,95.11314396165352,-4.880056328442635,-4.880388180681102,0.0008923675846211731,0.3086382975194164,0.3077459299347952,0.0,4.8273201851513035,1873.0332687248556,1868.2059485397042,38700.68437321086
1.8166666666666669,99.99284599563714,95.02465027929485,-4.968195716342294,-4.968551166709531,0.0009344516086085518,0.3124362318799813,0.31150178027137276,0.0,5.0909350107023315,1897.3738562436145,1892.282921232912,37169.65385051847
1.8333333333333333,99.99248153124002,94.93575352136742,-5.0567280098726,-5.057108226974804,0.0009778675596603672,0.3162418159241064,0.315263948364446,0.0,5.36371003383651,1921.5353267103003,1916.1716166764638,35724.74284755249
1.85,99.99209202884144,94.84646134164004,-5.145630687201404,-5.1460376343733385,0.0010228812380140165,0.3200549515117991,0.31903207027378505,0.0,5.646711154637726,1945.514808155275,1939.8680970006374,34353.94593200319
1.8666666666666667,99.99159624353511,94.75678134257517,-5.234814900959947,-5.235254859028616,0.0010709450800040613,0.3238755283023838,0.32280458322237976,0.0,5.945762867568444,1969.3096032140293,1963.3638403464608,33021.22678076784
1.8833333333333333,99.99106949263555,94.66672108233928,-5.324348410296267,-5.324823944090738,0.0011207126183971983,0.3277034237934292,0.326582711175032,0.0,6.255465630660695,1992.9171841056725,1986.6617184750119,31758.814383657365
1.9,99.99051177614275,94.57628808161608,-5.414223694526669,-5.414737456937865,0.0011721838531934272,0.3315385033712807,0.33036631951808726,0.0,6.575819443914478,2016.3351876965776,2009.759368252663,30562.873348242152
1.9166666666666667,99.9899230940567,94.48548983021804,-5.5044332638386635,-5.504987996301241,0.0012253587843927482,0.3353806203729323,0.3341552615885396,0.0,6.906824307329794,2039.561410650851,2032.6545863435213,29429.655307525172
1.9333333333333331,99.98930344637743,94.39433379349332,-5.594969652884117,-5.595568185835602,0.001280237411995161,0.3392296161589964,0.3379493787470012,0.0,7.248480220906639,2062.5938046689657,2055.3453244480593,28355.534702569377
1.95,99.98865283310491,94.3028274185256,-5.685825414579313,-5.686470667896439,0.0013368197360006666,0.3430853201975565,0.3417485004615558,0.0,7.600787184645025,2085.430471815628,2077.829684630983,27337.0327856117
1.9666666666666663,99.98797125423916,94.21097814012354,-5.776993114115612,-5.777688097527718,0.0013951057564092627,0.3469475501587185,0.3455524444023092,0.0,7.9637451985449355,2108.069659937677,2100.105914739132,26370.83259673909
1.9833333333333332,99.98725870978015,94.11879338659745,-5.868465323182704,-5.869213136662068,0.0014550954732209518,0.3508161120196878,0.3493610165464669,0.0,8.337354262606382,2130.509758172601,2122.1724039099945,25453.78710159992
2.0,99.98651519972792,94.02628058532152,-5.960234614406403,-5.96103844853533,0.0015167888864357345,0.3546908001802193,0.35317401129378356,0.0,8.72161437682937,2152.749292548004,2144.027678171175,24582.922215263185
2.0166666666666666,99.98568497344235,93.93344716807889,-6.052237805363461,-6.053104308852836,0.0015817986561435771,0.3585713975883032,0.35698959893215965,0.0,9.121511685353413,2174.786921672204,2165.6654099868506,23742.395829677018
2.033333333333333,99.98479521590153,93.84030057618806,-6.144494639713471,-6.145429038930765,0.0016493384213427233,0.362457675875955,0.36080833745461227,0.0,9.534614857903238,2196.6214325159035,2187.086817658,22938.386607668006
2.05,99.9838603541747,93.74684826540906,-6.237012088765638,-6.2380188829198575,0.0017189908602097982,0.3663493955049914,0.3646304046447816,0.0,9.95963358737889,2218.251736284788,2208.292102697409,22172.423145122677
