x,phi
243.625,0.005086065034113045
243.875,0.004643674018952776
244.125,0.0042375873295376724
244.375,0.0038650289977026717
244.625,0.0035234170347594866
244.875,0.003210351456486021
245.125,0.0029236029157548985
245.375,0.0026611019227126415
245.625,0.0024209286321699806
245.875,0.0022013031777157977
246.125,0.0020005765320136675
246.375,0.001817221872772695
246.625,0.0016498264339953118
246.875,0.0014970838222863527
247.125,0.0013577867782527486
247.375,0.0012308203633247005
247.625,0.0011151555526806127
247.875,0.0010098432153532177
248.125,0.0009140084630273478
248.375,0.0008268453495052513
248.625,0.0007476119033080644
248.875,0.0006756254763972748
249.125,0.0006102583925333237
249.375,0.0005509338793357663
249.625,0.0004971222686669132
249.875,0.00044833745052509855
250.125,0.00040413356620155335
250.375,0.00036410192702339276
250.625,0.0003278681455719017
250.875,0.00029508946682775826
251.125,0.00026545228725102397
251.375,0.00023866985035178725
251.625,0.00021448010784567344
251.875,0.00019264373601560937
252.125,0.00017294229741605298
252.375,0.00015517653855732976
252.625,0.00013916481469491063
252.875,0.00012474163332070967
253.125,0.00011175630841022915
253.375,0.00010007171792020078
253.625,8.956315745597808e-05
253.875,8.011728343612228e-05
254.125,7.163113947331719e-05
254.375,6.401126006593673e-05
254.625,5.717284605336227e-05
254.875,5.1039006630655284e-05
255.125,4.554006304465207e-05
255.375,4.061290940423493e-05
255.625,3.620042633276786e-05
255.875,3.225094347082736e-05
256.125,2.8717747102806716e-05
256.375,2.5558629432151228e-05
256.625,2.2735476267341058e-05
256.875,2.021389010474572e-05
257.125,1.7962845805611735e-05
257.375,1.595437626320327e-05
257.625,1.4163285642993411e-05
257.875,1.2566887954300533e-05
258.125,1.114476887638092e-05
258.375,9.878568916222152e-06
258.625,8.751786119624088e-06
258.875,7.749596692090118e-06
259.125,6.858692012056523e-06
259.375,6.067130636527258e-06
259.625,5.36420400870839e-06
259.875,4.740314679191264e-06
260.125,4.186865947042364e-06
260.375,3.6961619152329445e-06
260.625,3.2613170365796094e-06
260.875,2.876174302149628e-06
261.125,2.535231294277762e-06
261.375,2.233573391294749e-06
261.625,1.9668134711156948e-06
261.875,1.731037516297962e-06
262.125,1.5227555743558043e-06
262.375,1.3388575743006065e-06
262.625,1.1765735438339035e-06
262.875,1.0334378116132974e-06
263.125,9.072568157827277e-07
263.375,7.960801737381088e-07
263.625,6.981746991035488e-07
263.875,6.120010803257629e-07
264.125,5.361929613459054e-07
264.375,4.6953818865808134e-07
264.625,4.109620108799236e-07
264.875,3.595120368997371e-07
265.125,3.143447768731988e-07
265.375,2.747136069571076e-07
265.625,2.399580138153594e-07
265.875,2.0949398873157253e-07
266.125,1.8280545372353684e-07
266.375,1.5943661347899012e-07
266.625,1.3898513731472067e-07
266.875,1.2109608478927181e-07
267.125,1.054564971545937e-07
267.375,9.179058458871133e-08
267.625,7.9855446178936e-08
267.875,6.943726598703161e-08
268.125,6.034793428271006e-08
268.375,5.242204823383203e-08
268.625,4.5514251040325674e-08
268.875,3.949687273963666e-08
269.125,3.425783973625271e-08
269.375,2.96988235547727e-08
269.625,2.5733602420145484e-08
269.875,2.2286612062125342e-08
270.125,1.929166465295232e-08
270.375,1.669081704448706e-08
270.625,1.4433371497880744e-08
270.875,1.247499391754457e-08
271.125,1.0776936231912677e-08
271.375,9.305351024650714e-09
271.625,8.03068782825404e-09
271.875,6.9271616625709616e-09
272.125,5.972285447434548e-09
272.375,5.1464588537596766e-09
272.625,4.4326069924503245e-09
272.875,3.8158630854810854e-09
273.125,3.283289927800728e-09
273.375,2.823635540595455e-09
273.625,2.4271189434728343e-09
273.875,2.085242442072386e-09
274.125,1.7906272445913892e-09
274.375,1.5368695912409015e-09
274.625,1.3184149096701805e-09
274.875,1.1304478013696995e-09
275.125,9.68795922981959e-10
275.375,8.298460559035054e-10
275.625,7.104708607683118e-10
275.875,6.079649932448158e-10
276.125,5.199894166373413e-10
276.375,4.4452288736633606e-10
276.625,3.798197135748052e-10
276.875,3.2437299671419383e-10
277.125,2.768826626473041e-10
277.375,2.3622767403630037e-10
277.625,2.0144189086844984e-10
277.875,1.7169311207580928e-10
278.125,1.462648893641737e-10
278.375,1.2454075550301486e-10
278.625,1.0599055426090181e-10
278.875,9.015859862727224e-11
279.125,7.665341858669672e-11
279.375,6.513889007807172e-11
279.625,5.532656338540093e-11
279.875,4.6969032517766554e-11
280.125,3.985420754081359e-11
280.375,3.380036967160585e-11
280.625,2.865190455319388e-11
280.875,2.427562275845758e-11
281.125,2.0557588476300382e-11
281.375,1.7400387720027584e-11
281.625,1.4720776455346623e-11
281.875,1.2447656939047225e-11
282.125,1.0520337434360589e-11
282.375,8.887036453007662e-12
282.625,7.503597879260193e-12
282.875,6.332387856490517e-12
283.125,5.341348248127768e-12
283.375,4.503184898465542e-12
283.625,3.794671880789091e-12
283.875,3.1960554889551034e-12
284.125,2.6905439547415825e-12
284.375,2.263870801475578e-12
284.625,1.903921413515675e-12
284.875,1.6004138450588217e-12
285.125,1.3446261400792217e-12
285.375,1.1291635138227416e-12
285.625,9.477596776862285e-13
285.875,7.951073931138219e-13
286.125,6.667140334063236e-13
286.375,5.587785299072556e-13
286.625,4.680865938013985e-13
286.875,3.9192154794479923e-13
287.125,3.2798848446743873e-13
287.375,2.7434979179021876e-13
287.625,2.293703764930482e-13
287.875,1.916711474995545e-13
288.125,1.600895377948083e-13
288.375,1.336460171145739e-13
288.625,1.1151570184472836e-13
288.875,9.300429929659749e-14
289.125,7.752773564305566e-14
289.375,6.459491275669773e-14
289.625,5.379312126695145e-14
289.875,4.477570731450991e-14
290.125,3.725165042326842e-14
290.375,3.097676109073823e-14
290.625,2.574625037268947e-14
290.875,2.1388460985653795e-14
291.125,1.7759581199163812e-14
291.375,1.4739189834531578e-14
291.625,1.2226503711986926e-14
291.875,1.0137218479274622e-14
292.125,8.400850414789893e-15
292.375,6.958500957427696e-15
292.625,5.760977742014151e-15
292.875,4.767216128747325e-15
293.125,3.942953877073433e-15
293.375,3.259618959225274e-15
293.625,2.6933967329858067e-15
293.875,2.224447965022446e-15
294.125,1.8362536585917783e-15
294.375,1.5150664146337152e-15
294.625,1.2494512472755249e-15
294.875,1.0299014721130702e-15
295.125,8.485175636887755e-16
295.375,6.987388014297457e-16
295.625,5.751191454115898e-16
295.875,4.731401509368181e-16
296.125,3.890548833326149e-16
296.375,3.197577648979159e-16
296.625,2.626761028118732e-16
296.875,2.1567973399092045e-16
297.125,1.7700580061995924e-16
297.375,1.4519615554037182e-16
297.625,1.1904530436470355e-16
297.875,9.755713337187914e-17
298.125,7.990895928140767e-17
298.375,6.542167766077637e-17
298.625,5.353498837134437e-17
298.875,4.3786845332061427e-17
299.125,3.579641922620794e-17
299.375,2.924998001564681e-17
299.625,2.3889204982206102e-17
299.875,1.9501500618758832e-17
300.125,1.5911995677003157e-17
300.375,1.2976920258226827e-17
300.625,1.057813386649682e-17
300.875,8.618605391280462e-18
301.125,7.018681357675232e-18
301.375,5.713006574910397e-18
301.625,4.647984447437373e-18
301.875,3.779683458116727e-18
302.125,3.0721123345445114e-18
302.375,2.4957997068383403e-18
302.625,2.026625109188037e-18
302.875,1.6448573449781819e-18
303.125,1.3343638409822167e-18
303.375,1.0819609226392212e-18
303.625,8.768801688239365e-19
303.875,7.103303334374036e-19
304.125,5.751379047441565e-19
304.375,4.654523383716983e-19
304.625,3.765044517217385e-19
304.875,3.044084939328176e-19
305.125,2.4600007939564217e-19
305.375,1.9870355473573875e-19
305.625,1.6042350944609947e-19
305.875,1.2945608072152906e-19
306.125,1.04416478141721e-19
306.375,8.417979237459326e-20
306.625,6.783267780525032e-20
306.875,5.463393162971457e-20
307.125,4.398234778152735e-20
307.375,3.539051656126104e-20
307.625,2.8463481155182743e-20
307.875,2.2881359564439015e-20
308.125,1.838520242063902e-20
308.375,1.4765490009932035e-20
308.625,1.1852780739011455e-20
308.875,9.510112517582119e-21
309.125,7.626831616276e-21
309.375,6.113583379965615e-21
309.625,4.898248114904139e-21
309.875,3.9226454825274285e-21
310.125,3.1398634330233335e-21
310.375,2.512094420647845e-21
310.625,2.0088834464231913e-21
310.875,1.6057102637220017e-21
311.125,1.2828425895253912e-21
311.375,1.0244089882835385e-21
311.625,8.176497274612689e-22
311.875,6.523117462295142e-22
312.125,5.201602605596153e-22
312.375,4.145847184754088e-22
312.625,3.3028103857528786e-22
312.875,2.629954930480132e-22
313.125,2.0931838018781129e-22
313.375,1.6651789078349713e-22
313.625,1.3240640554006478e-22
313.875,1.0523294665219807e-22
314.125,8.359671078644151e-23
314.375,6.63775859815297e-23
314.625,5.268034443824123e-23
314.875,4.1789841901322295e-23
315.125,3.313507084546204e-23
315.375,2.6260332134334555e-23
315.625,2.080212704603953e-23
315.875,1.6470643828248372e-23
316.125,1.3034932658771491e-23
316.375,1.0311040095364454e-23
316.625,8.152516950783859e-24
316.875,6.442828626311717e-24
317.125,5.089289623661781e-24
317.375,4.0182185562278e-24
317.625,3.1710699939397368e-24
317.875,2.5013477291229636e-24
318.125,1.972142828173633e-24
318.375,1.5541709802715595e-24
318.625,1.2242086585484304e-24
318.875,9.63847672036917e-25
319.125,7.585037765420733e-25
319.375,5.966279094568951e-25
319.625,4.6907894579302735e-25
319.875,3.686251460558919e-25
320.125,2.8954808793138105e-25
320.375,2.2732817022471956e-25
320.625,1.7839501202160912e-25
320.875,1.39929453813211e-25
321.125,1.0970656988157015e-25
321.375,8.597125861849647e-26
321.625,6.733969874600939e-26
321.875,5.27213320663222e-26
322.125,4.125712744895216e-26
322.375,3.2270752355004226e-26
322.625,2.5229972194308184e-26
322.875,1.9716150116008774e-26
323.125,1.5400159152388838e-26
323.375,1.2023367905209948e-26
323.625,9.382638500666264e-27
323.875,7.318495963674755e-27
324.125,5.705803138595173e-27
324.375,4.446414111971815e-27
324.625,3.4633891854461746e-27
324.875,2.6964417074634816e-27
325.125,2.0983562009737933e-27
325.375,1.632171960987896e-27
325.625,1.2689696149797937e-27
325.875,9.861324050274761e-28
326.125,7.659810416226189e-28
326.375,5.947023868020934e-28
326.625,4.615091324283392e-28
326.875,3.5798098708851707e-28
327.125,2.7754841667914264e-28
327.375,2.1508828924348545e-28
327.625,1.6660732128486468e-28
327.875,1.289943804718781e-28
328.125,9.982676103402181e-29
328.375,7.721874464746806e-29
328.625,5.970327415133866e-29
328.875,4.6139544519761093e-29
329.125,3.564086924335801e-29
329.375,2.7518400690407765e-29
329.625,2.1237241148076526e-29
329.875,1.6382233082492575e-29
330.125,1.2631306825278633e-29
330.375,9.73472614292468e-30
330.625,7.498934327814261e-30
330.875,5.773987086921392e-30
331.125,4.443780519732315e-30
331.375,3.418456172241143e-30
331.625,2.628500978148242e-30
331.875,2.0201660561129275e-30
332.125,1.55191126173918e-30
332.375,1.191647145253014e-30
332.625,9.145964999450497e-31
332.875,7.01637104917121e-31
333.125,5.380179983466931e-31
333.375,4.123655664491306e-31
333.625,3.159143867646387e-31
333.875,2.4191228609730347e-31
334.125,1.851603730079669e-31
334.375,1.4165759282356098e-31
334.625,1.0832618453874166e-31
334.875,8.279972678784945e-32
335.125,6.325958204379143e-32
335.375,4.83087477121804e-32
335.625,3.687460505790983e-32
335.875,2.8133981770457126e-32
336.125,2.1455435878703012e-32
336.375,1.6354824488078537e-32
336.625,1.2461115731481817e-32
336.875,9.490094931895283e-33
337.125,7.224151743647905e-33
337.375,5.496749283817745e-33
337.625,4.18049639377238e-33
337.875,3.177991445926066e-33
338.125,2.414797019169611e-33
338.375,1.8340520853014428e-33
338.625,1.3923419755691166e-33
338.875,1.0565339940050572e-33
339.125,8.013540425145732e-34
339.375,6.075316082204582e-34
339.625,4.603804821836932e-34
339.875,3.4871337014112987e-34
340.125,2.6401223635536695e-34
340.375,1.99794424499443e-34
340.625,1.51128584991111e-34
340.875,1.142651782558143e-34
341.125,8.635456717729797e-35
341.375,6.523203664335993e-35
341.625,4.925392804214422e-35
341.875,3.7172793872400125e-35
342.125,2.804232544086615e-35
342.375,2.114498726247644e-35
342.625,1.5936960751738896e-35
342.875,1.2006276542068285e-35
343.125,9.040991001686037e-36
343.375,6.805008606468602e-36
343.625,5.1197217625104246e-36
343.875,3.850074828555128e-36
344.125,2.8939911827839875e-36
344.375,2.1743554980532604e-36
344.625,1.6329365280103394e-36
344.875,1.2257828905477262e-36
345.125,9.19736445357127e-37
345.375,6.89793216203043e-37
345.625,5.17106760710287e-37
345.875,3.874782939133681e-37
346.125,2.90215430824416e-37
346.375,2.1726995395363487e-37
346.625,1.6258668915210403e-37
346.875,1.2161202993805868e-37
347.125,9.092313798704724e-38
347.375,6.794831858063252e-38
347.625,5.075624973506055e-38
347.875,3.789718416002284e-38
348.125,2.8283363608658577e-38
348.375,2.1099004374061183e-38
348.625,1.5732572833441523e-38
348.875,1.1725854907371573e-38
349.125,8.735672624882945e-39
349.375,6.505120508248343e-39
349.625,4.841964460192732e-39
349.875,3.602427061705294e-39
350.125,2.679021730845831e-39
350.375,1.9914289230681297e-39
350.625,1.479656859036476e-39
350.875,1.0989171048415261e-39
351.125,8.157867900823198e-40
351.375,6.053357325125331e-40
351.625,4.48976854691163e-40
351.875,3.3285852872088946e-40
352.125,2.466627745580232e-40
352.375,1.8270726472385074e-40
352.625,1.352746420963784e-40
352.875,1.0011183891272478e-40
353.125,7.405647653128067e-41
353.375,5.475821802408101e-41
353.625,4.0471035501791643e-41
353.875,2.98984152023643e-41
354.125,2.2078062425319226e-41
354.375,1.6296066009563313e-41
354.625,1.2023024086534204e-41
354.875,8.866533858902586e-42
355.125,6.535869139774772e-42
355.375,4.8157310601377445e-42
355.625,3.5467502009927006e-42
355.875,2.611010224970964e-42
356.125,1.9213046375613274e-42
356.375,1.4131675996277446e-42
356.625,1.0389651696041087e-42
356.875,7.635162345997993e-43
357.125,5.608485844963374e-43
357.375,4.117969631390627e-43
357.625,3.0222536062107336e-43
357.875,2.2171190694446125e-43
358.125,1.6257642622527422e-43
358.375,1.1916169296686454e-43
358.625,8.730244128161758e-44
358.875,6.393325820094178e-44
359.125,4.679916536620134e-44
359.375,3.4242092253060653e-44
359.625,2.5043411407245837e-44
359.875,1.8307868640384771e-44
360.125,1.3378064534976311e-44
360.375,9.771473974746295e-45
360.625,7.134084706246575e-45
360.875,5.2062848674595564e-45
361.125,3.797774478527749e-45
361.375,2.769121997275141e-45
361.625,2.018211962440961e-45
361.875,1.4702910919134555e-45
362.125,1.0706606330458574e-45
362.375,7.79313853485487e-46
362.625,5.670026743693763e-46
362.875,4.123538577284999e-46
363.125,2.9975563463028768e-46
363.375,2.178096329555891e-46
363.625,1.5819739953566266e-46
363.875,1.148508521785445e-46
364.125,8.334543614217342e-47
364.375,6.045639411907185e-47
364.625,4.383445061408523e-47
364.875,3.1768879778841794e-47
365.125,2.3014488966803064e-47
365.375,1.6665331902973757e-47
365.625,1.2062571237157123e-47
365.875,8.727285884920262e-48
366.125,6.311491438215579e-48
366.375,4.56245265745946e-48
366.625,3.296692340006408e-48
366.875,2.381070404591177e-48
367.125,1.7190160067560938e-48
367.375,1.2405137021271162e-48
367.625,8.948232662170275e-49
367.875,6.451892494967424e-49
368.125,4.649981504677196e-49
368.375,3.3498832623510446e-49
368.625,2.4122513622210833e-49
368.875,1.7363208630669726e-49
369.125,1.2492577105045997e-49
369.375,8.984394663097068e-50
369.625,6.458630323064209e-50
369.875,4.640950675375045e-50
370.125,3.3334081545710336e-50
370.375,2.3932338981144155e-50
370.625,1.7175010255397765e-50
370.875,1.2320381836745128e-50
371.125,8.834189886083901e-51
371.375,6.33176499453392e-51
371.625,4.536265201744942e-51
371.875,3.2485366685505935e-51
372.125,2.3253744363333822e-51
372.375,1.663848939348059e-51
372.625,1.1900107118053536e-51
372.875,8.507538428020721e-52
373.125,6.0795738278416385e-52
373.375,4.342687900918003e-52
373.625,3.100705086770538e-52
373.875,2.2129864868300938e-52
374.125,1.5787509170789725e-52
374.375,1.125810045636709e-52
374.625,8.02478433278132e-53
374.875,5.717661784018829e-53
375.125,4.0721193051116126e-53
375.375,2.8989422263827676e-53
375.625,2.0628885192123673e-53
375.875,1.467334691837962e-53
376.125,1.0432777299588063e-53
376.375,7.414606530756922e-54
376.625,5.267369678005749e-54
376.875,3.740391861995047e-54
377.125,2.654960829771091e-54
377.375,1.883722563234752e-54
377.625,1.3359606461528298e-54
377.875,9.47083762369085e-55
378.125,6.711215943455504e-55
378.375,4.753705017310957e-55
378.625,3.365747520905137e-55
378.875,2.3820409701239536e-55
379.125,1.6851377298201276e-55
379.375,1.1916265142027788e-55
379.625,8.42293772748021e-56
379.875,5.951217120489935e-56
380.125,4.203072392223382e-56
380.375,2.967200625965397e-56
380.625,2.093852172942212e-56
380.875,1.4769448613396538e-56
381.125,1.0413621873422086e-56
381.375,7.33936826239009e-57
381.625,5.170529321819939e-57
381.875,3.641085508876502e-57
382.125,2.562986950571931e-57
382.375,1.8033567610713283e-57
382.625,1.2683430904623655e-57
382.875,8.916856480037222e-58
383.125,6.2662372929657866e-58
383.375,4.4017160704611964e-58
383.625,3.0907041722732496e-58
383.875,2.1692678174497314e-58
384.125,1.5219112474217344e-58
384.375,1.0672987368221476e-58
384.625,7.481751450967656e-59
384.875,5.242534134203333e-59
385.125,3.6719779384121366e-59
385.375,2.5708679059302714e-59
385.625,1.799204224043782e-59
385.875,1.2586421115465225e-59
386.125,8.801268054973498e-60
386.375,6.151903706090337e-60
386.625,4.298284892427256e-60
386.875,3.001942368560321e-60
387.125,2.0957095139821707e-60
387.375,1.4624515870871125e-60
387.625,1.0201256951323763e-60
387.875,7.112917114283115e-61
388.125,4.9575120511197364e-61
388.375,3.453837302387243e-61
388.625,2.405260594331228e-61
388.875,1.6743438729468118e-61
389.125,1.165063336657013e-61
389.375,8.103578967273157e-62
389.625,5.634128564966009e-62
389.875,3.915608708510382e-62
390.125,2.720160714109005e-62
390.375,1.8889161719520888e-62
390.625,1.3111541235980337e-62
390.875,9.097411554074426e-63
391.125,6.309647139685316e-63
391.375,4.3743701919320665e-63
391.625,3.031442410411367e-63
391.875,2.0999383045671365e-63
392.125,1.4540765497831632e-63
392.375,1.0064486561269675e-63
392.625,6.963373555407531e-64
392.875,4.8158347508696024e-64
393.125,3.329257360567789e-64
393.375,2.300632062602804e-64
393.625,1.5891726121773524e-64
393.875,1.0972843308479938e-64
394.125,7.573411998782721e-65
394.375,5.225025192891633e-65
394.625,3.6033769482493552e-65
394.875,2.484023001071712e-65
395.125,1.7116945207267087e-65
395.375,1.1790216669072262e-65
395.625,8.11787566996487e-66
395.875,5.587125379998844e-66
396.125,3.843797013857184e-66
396.375,2.643380229025835e-66
396.625,1.8171398975876678e-66
396.875,1.248681233279031e-66
397.125,8.577481733467038e-67
397.375,5.8902723294045996e-67
397.625,4.044138414824975e-67
397.875,2.7767294756900547e-67
398.125,1.907547299803664e-67
398.375,1.3125423645332564e-67
398.625,9.066170284391479e-68
398.875,6.315971715476103e-68
399.125,4.479923873036241e-68
399.375,3.293915283401545e-68
399.625,2.5870767319731177e-68
399.875,2.257449682595894e-68
